device_id,timestamp,temperature,humidity,vibration,score,prediction
device-10,2026-03-13T18:30:21.088289,21.92,50.63,0.0221,0.13486048102117015,normal
device-11,2026-03-13T18:30:21.088384,22.51,45.8,0.0306,0.09322559689147925,normal
device-12,2026-03-13T18:30:21.088971,24.17,54.77,0.0167,-0.043597608071066496,ANOMALY
device-13,2026-03-13T18:30:21.089147,21.64,48.75,0.0158,0.044864262234155405,normal
device-14,2026-03-13T18:30:21.089245,22.1,47.58,0.0045,0.05793560370339623,normal
device-15,2026-03-13T18:30:21.089330,23.43,42.91,0.0312,0.03489520772691679,normal
device-16,2026-03-13T18:30:21.089358,21.74,44.81,0.0214,0.05120720412044466,normal
device-17,2026-03-13T18:30:21.089381,22.32,49.32,0.0137,0.086646302855104,normal
device-18,2026-03-13T18:30:21.089462,23.52,57.9,0.0237,-0.011782984797486962,ANOMALY
device-19,2026-03-13T18:30:21.089530,22.98,49.01,0.0159,0.012370531574973032,normal
device-20,2026-03-13T18:30:21.089555,23.23,46.93,0.0434,-0.018704903945955587,ANOMALY
device-1,2026-03-13T18:30:23.117820,20.24,58.54,0.0307,0.05879735682024323,normal
device-2,2026-03-13T18:30:23.119670,21.25,46.02,0.0274,0.053797077749587974,normal
device-3,2026-03-13T18:30:23.120472,22.26,56.67,0.0242,0.07050129274372452,normal
device-4,2026-03-13T18:30:23.120774,23.05,47.68,0.0296,0.039004333114667444,normal
device-5,2026-03-13T18:30:23.120946,20.97,51.55,0.0396,0.05627331617539,normal
device-6,2026-03-13T18:30:23.121083,23.41,50.36,0.0475,0.02027441608127567,normal
device-7,2026-03-13T18:30:23.121214,21.39,44.43,0.0277,0.052655893920842356,normal
device-8,2026-03-13T18:30:23.121341,20.46,56.6,0.0222,0.010616716992072672,normal
device-9,2026-03-13T18:30:23.121463,19.87,59.52,0.0205,-0.012531284966131984,ANOMALY
device-10,2026-03-13T18:30:23.121587,22.36,51.8,0.0327,0.12598016298907777,normal
device-11,2026-03-13T18:30:23.121796,22.85,48.96,0.0267,0.08425139271970294,normal
device-12,2026-03-13T18:30:23.121901,18.82,44.43,0.0283,0.054033450253444415,normal
device-13,2026-03-13T18:30:23.121986,20.81,44.48,0.0327,0.03754030141590203,normal
device-14,2026-03-13T18:30:23.122077,24.22,47.85,0.0323,0.03565475136128604,normal
device-15,2026-03-13T18:30:23.122159,22.37,40.42,0.0204,0.04369647774288565,normal
device-16,2026-03-13T18:30:23.122242,22.55,45.66,0.0122,0.024193152716380117,normal
device-17,2026-03-13T18:30:23.122331,24.52,52.99,0.0173,-0.043597608071066496,ANOMALY
device-18,2026-03-13T18:30:23.122416,20.89,43.82,0.0201,-0.0003901368909148273,ANOMALY
device-19,2026-03-13T18:30:23.122500,23.48,50.08,0.0226,0.044314925813130235,normal
device-20,2026-03-13T18:30:23.122593,20.81,57.91,0.0145,-0.019230557937709336,ANOMALY
device-1,2026-03-13T18:30:25.133903,20.6,40.83,0.0292,0.05904076272011216,normal
device-2,2026-03-13T18:30:25.134964,22.03,54.06,0.0468,0.062144587577269594,normal
device-3,2026-03-13T18:30:25.135473,22.94,43.63,0.0422,-0.008188321218113082,ANOMALY
device-4,2026-03-13T18:30:25.135658,22.15,52.46,0.0192,0.0545655607929848,normal
device-5,2026-03-13T18:30:25.135808,21.58,51.99,0.0474,0.055441987517082514,normal
device-6,2026-03-13T18:30:25.135897,20.83,49.83,0.0074,0.042643962880733466,normal
device-7,2026-03-13T18:30:25.135983,21.54,46.71,0.0209,0.013571168916584275,normal
device-8,2026-03-13T18:30:25.136067,22.77,56.82,0.0434,0.004285322733229235,normal
device-9,2026-03-13T18:30:25.137262,20.18,50.92,0.0189,0.040459680246427876,normal
device-10,2026-03-13T18:30:25.138904,21.65,46.95,0.0415,0.02851846338434816,normal
device-11,2026-03-13T18:30:25.139327,21.44,49.83,0.0147,0.042643962880733466,normal
device-12,2026-03-13T18:30:25.139442,19.7,46.45,0.0091,-0.00442557948991118,ANOMALY
device-13,2026-03-13T18:30:25.139563,23.29,48.69,0.0365,0.016401899954921473,normal
device-14,2026-03-13T18:30:25.139657,22.15,54.45,0.0275,0.10523682841438459,normal
device-15,2026-03-13T18:30:25.139749,21.49,49.97,0.0213,0.05386264238031102,normal
device-16,2026-03-13T18:30:25.139937,22.52,48.92,0.0167,0.05601746051556589,normal
device-17,2026-03-13T18:30:25.140171,20.53,50.73,0.0278,0.11113608208500092,normal
device-18,2026-03-13T18:30:25.140308,20.08,52.57,0.0337,0.044187492145125296,normal
device-19,2026-03-13T18:30:25.140414,22.12,45.53,0.0375,0.06770101570860287,normal
device-20,2026-03-13T18:30:25.140502,22.98,51.34,0.0326,0.06936912234992265,normal
device-1,2026-03-13T18:30:27.157684,20.25,55.19,0.0296,0.05886404590148164,normal
device-2,2026-03-13T18:30:27.182318,19.45,47.24,0.0224,0.019806899515261156,normal
device-3,2026-03-13T18:30:27.182580,20.49,43.02,0.0285,0.055407513480684845,normal
device-4,2026-03-13T18:30:27.203500,22.06,50.25,0.0435,0.12242235677697677,normal
device-5,2026-03-13T18:30:27.204265,21.75,46.86,0.0442,0.048008458651197294,normal
device-6,2026-03-13T18:30:27.213022,21.23,51.95,0.0352,0.06392662391383441,normal
device-7,2026-03-13T18:30:27.214268,18.34,46.48,0.0399,0.007133846751110062,normal
device-8,2026-03-13T18:30:27.214739,23.09,55.23,0.0344,0.005233014630245503,normal
device-9,2026-03-13T18:30:27.214768,21.45,51.46,0.0272,0.10027896536283143,normal
device-10,2026-03-13T18:30:27.214792,19.17,45.23,0.0367,0.014515836175736707,normal
device-11,2026-03-13T18:30:27.214951,23.46,48.1,0.0365,0.0019630650123727555,normal
device-12,2026-03-13T18:30:27.215303,22.45,52.03,0.0328,0.11405151805208497,normal
device-13,2026-03-13T18:30:27.215344,22.05,45.3,0.0295,0.13072707030954217,normal
device-14,2026-03-13T18:30:27.216107,23.36,47.14,0.046,-0.018704903945955587,ANOMALY
device-15,2026-03-13T18:30:27.223932,23.04,51.33,0.0314,0.06849078452234869,normal
device-16,2026-03-13T18:30:27.225213,23.78,46.28,0.0267,0.030878422001670236,normal
device-17,2026-03-13T18:30:27.225426,23.41,50.18,0.0459,0.022690286344908217,normal
device-18,2026-03-13T18:30:27.225582,18.72,53.4,0.0347,0.027314308973449553,normal
device-19,2026-03-13T18:30:27.225814,23.59,49.39,0.0286,0.07932704777021715,normal
device-20,2026-03-13T18:30:27.225926,22.97,51.89,0.0349,0.04326892793117443,normal
device-1,2026-03-13T18:30:29.279361,26.06,37.97,0.0214,-0.007821907920785298,ANOMALY
device-2,2026-03-13T18:30:29.283782,25.11,45.64,0.0311,0.03707541793252034,normal
device-3,2026-03-13T18:30:29.284195,18.54,44.86,0.0185,-0.00442557948991118,ANOMALY
device-4,2026-03-13T18:30:29.284444,24.27,57.09,0.0346,0.0029285771339740974,normal
device-5,2026-03-13T18:30:29.284739,23.39,46.86,0.03,0.040416506064476,normal
device-6,2026-03-13T18:30:29.284852,20.59,46.95,0.0358,0.014515836175736707,normal
device-7,2026-03-13T18:30:29.284966,23.03,46.81,0.0475,-0.018704903945955587,ANOMALY
device-8,2026-03-13T18:30:29.285060,23.73,51.51,0.0181,0.001815651487791392,normal
device-9,2026-03-13T18:30:29.285148,20.09,48.98,0.0439,0.03361046827107195,normal
device-10,2026-03-13T18:30:29.285233,20.17,51.19,0.0282,0.10742950044015864,normal
device-11,2026-03-13T18:30:29.285318,21.34,47.17,0.0149,-0.00442557948991118,ANOMALY
device-12,2026-03-13T18:30:29.285405,21.17,48.42,0.0291,0.08086164322575973,normal
device-13,2026-03-13T18:30:29.285492,23.4,45.45,0.0225,0.003570234777152237,normal
device-14,2026-03-13T18:30:29.293879,23.73,47.57,0.0414,-0.018704903945955587,ANOMALY
device-15,2026-03-13T18:30:29.294053,22.37,37.47,0.0306,0.10229081211366875,normal
device-16,2026-03-13T18:30:29.294089,21.77,52.96,0.0328,0.08723747549974203,normal
device-17,2026-03-13T18:30:29.294115,24.14,41.88,0.0344,0.015581212387896781,normal
device-18,2026-03-13T18:30:29.294138,25.3,50.19,0.0295,0.08835697293872047,normal
device-19,2026-03-13T18:30:29.294225,24.42,54.17,0.032,0.01802865985137636,normal
device-20,2026-03-13T18:30:29.294249,21.68,53.07,0.0307,0.08854927348302677,normal
device-1,2026-03-13T18:30:31.310879,20.36,58.1,0.047,0.004642266488291136,normal
device-2,2026-03-13T18:30:31.319937,22.16,50.87,0.0314,0.17235392311823583,normal
device-3,2026-03-13T18:30:31.320008,20.9,50.11,0.0097,0.04172104448088765,normal
device-4,2026-03-13T18:30:31.320184,21.52,54.15,0.0322,0.04765711185651478,normal
device-5,2026-03-13T18:30:31.320259,20.35,43.21,0.0375,0.014515836175736707,normal
device-6,2026-03-13T18:30:31.320475,21.93,54.04,0.0232,0.07014897387575636,normal
device-7,2026-03-13T18:30:31.320544,20.02,42.65,0.061,0.007133846751110062,normal
device-8,2026-03-13T18:30:31.320580,20.82,51.86,0.0316,0.09491586858442069,normal
device-9,2026-03-13T18:30:31.320647,19.69,47.81,0.025,0.03725151568186447,normal
device-10,2026-03-13T18:30:31.320684,20.07,52.82,0.0247,0.0331635402706717,normal
device-11,2026-03-13T18:30:31.320782,24.69,49.48,0.0057,0.016258070018955628,normal
device-12,2026-03-13T18:30:31.320810,19.48,53.45,0.0468,0.004642266488291136,normal
device-13,2026-03-13T18:30:31.320833,22.15,39.45,0.0114,0.054058616929618664,normal
device-14,2026-03-13T18:30:31.320853,24.98,46.77,0.0527,-0.018704903945955587,ANOMALY
device-15,2026-03-13T18:30:31.320916,22.88,52.97,0.0291,0.04806708552761885,normal
device-16,2026-03-13T18:30:31.320943,22.93,54.74,0.0166,-0.035579560523638976,ANOMALY
device-17,2026-03-13T18:30:31.320989,21.44,48.54,0.0301,0.08798423102282671,normal
device-18,2026-03-13T18:30:31.321013,20.09,50.88,0.0172,0.040459680246427876,normal
device-19,2026-03-13T18:30:31.321037,19.84,57.97,0.0401,0.004642266488291136,normal
device-20,2026-03-13T18:30:31.321066,20.98,41.72,0.0246,0.03725151568186447,normal
device-1,2026-03-13T18:30:33.337326,20.97,50.85,0.0221,0.07242614719698848,normal
device-2,2026-03-13T18:30:33.337497,20.54,58.34,0.0243,0.02527221552541037,normal
device-3,2026-03-13T18:30:33.337536,21.82,57.16,0.0438,0.058564792521375364,normal
device-4,2026-03-13T18:30:33.337610,25.43,51.52,0.023,0.02938148202853963,normal
device-5,2026-03-13T18:30:33.337659,21.43,48.43,0.0207,0.020585018205103833,normal
device-6,2026-03-13T18:30:33.337688,20.42,53.74,0.0105,-0.019230557937709336,ANOMALY
device-7,2026-03-13T18:30:33.337718,21.75,55.62,0.0515,0.04169114698011234,normal
device-8,2026-03-13T18:30:33.337742,20.43,49.08,0.0409,0.04031397681217819,normal
device-9,2026-03-13T18:30:33.337762,20.02,54.05,0.0484,0.004642266488291136,normal
device-10,2026-03-13T18:30:33.337784,23.08,54.39,0.0337,0.007712011213900305,normal
device-11,2026-03-13T18:30:33.337808,24.09,43.24,0.033,0.023427996879670787,normal
device-12,2026-03-13T18:30:33.337830,23.6,44.65,0.0307,0.03824933050084267,normal
device-13,2026-03-13T18:30:33.337849,23.87,47.2,0.0381,-0.007182287028530632,ANOMALY
device-14,2026-03-13T18:30:33.337868,20.05,54.43,0.0091,-0.019230557937709336,ANOMALY
device-15,2026-03-13T18:30:33.337889,21.83,55.56,0.0258,0.09070911345702126,normal
device-16,2026-03-13T18:30:33.337925,20.21,54.46,0.0487,0.004642266488291136,normal
device-17,2026-03-13T18:30:33.337983,21.65,47.32,0.0195,0.02307256312479089,normal
device-18,2026-03-13T18:30:33.338023,20.2,54.68,0.0233,0.015519211989109882,normal
device-19,2026-03-13T18:30:33.338049,21.36,39.05,0.0227,0.019806899515261156,normal
device-20,2026-03-13T18:30:33.338072,24.14,43.41,0.026,0.023310560276200265,normal
device-1,2026-03-13T18:30:35.351227,23.64,44.35,0.0303,0.040416506064476,normal
device-2,2026-03-13T18:30:35.367988,23.05,48.84,0.02,0.002655805823890356,normal
device-3,2026-03-13T18:30:35.368126,22.74,45.8,0.0313,0.06563857827595743,normal
device-4,2026-03-13T18:30:35.368168,18.87,48.87,0.0372,0.043980154821451234,normal
device-5,2026-03-13T18:30:35.368200,19.55,43.61,0.043,0.007133846751110062,normal
device-6,2026-03-13T18:30:35.368238,22.32,46.8,0.0332,0.09274516058727322,normal
device-7,2026-03-13T18:30:35.368264,23.21,49.53,0.045,0.023894416682306407,normal
device-8,2026-03-13T18:30:35.368284,23.14,46.71,0.0223,0.003570234777152237,normal
device-9,2026-03-13T18:30:35.387283,22.46,46.48,0.0392,0.03655389654373298,normal
device-10,2026-03-13T18:30:35.391842,22.45,49.73,0.0327,0.13370185406999824,normal
device-11,2026-03-13T18:30:35.420159,21.19,50.65,0.0183,0.040286382759409656,normal
device-12,2026-03-13T18:30:35.420337,23.88,48.12,0.0298,0.04884007126063583,normal
device-13,2026-03-13T18:30:35.420521,20.28,50.74,0.0433,0.0601344567595562,normal
device-14,2026-03-13T18:30:35.431523,21.24,58.05,0.0292,0.05886404590148164,normal
device-15,2026-03-13T18:30:35.449593,22.65,48.35,0.0319,0.08331043067453825,normal
device-16,2026-03-13T18:30:35.477919,21.47,50.91,0.0245,0.09025020545584983,normal
device-17,2026-03-13T18:30:35.478170,23.57,51.28,0.0345,0.04820488332010864,normal
device-18,2026-03-13T18:30:35.478255,19.26,49.53,0.0516,0.05466546009308093,normal
device-19,2026-03-13T18:30:35.478330,22.85,49.78,0.014,0.03810125122352703,normal
device-20,2026-03-13T18:30:35.478401,20.14,55.02,0.0294,0.05886404590148164,normal
device-1,2026-03-13T18:30:37.601071,21.18,44.53,0.0314,0.0450217741591693,normal
device-2,2026-03-13T18:30:37.605360,21.31,51.62,0.0218,0.05964202621161363,normal
device-3,2026-03-13T18:30:37.605673,20.34,54.55,0.0264,0.04093799996907621,normal
device-4,2026-03-13T18:30:37.605770,20.83,54.01,0.025,0.030298680934638167,normal
device-5,2026-03-13T18:30:37.605871,19.61,50.18,0.0418,0.05949962742503756,normal
device-6,2026-03-13T18:30:37.605959,20.94,46.18,0.0419,0.007133846751110062,normal
device-7,2026-03-13T18:30:37.606042,22.95,55.27,0.0338,0.01411786483115618,normal
device-8,2026-03-13T18:30:37.606197,22.52,47.02,0.0422,0.03301401075417465,normal
device-9,2026-03-13T18:30:37.606415,20.36,58.78,0.031,0.05879735682024323,normal
device-10,2026-03-13T18:30:37.607322,21.98,51.99,0.013,0.08166444495699077,normal
device-11,2026-03-13T18:30:37.607892,21.91,54.23,0.0173,0.038670026295296034,normal
device-12,2026-03-13T18:30:37.608041,22.46,57.97,0.0396,0.037417973422772866,normal
device-13,2026-03-13T18:30:37.608142,20.75,44.94,0.0435,0.007133846751110062,normal
device-14,2026-03-13T18:30:37.608842,24.11,55.42,0.0264,0.007307383075988105,normal
device-15,2026-03-13T18:30:37.609499,23.98,46.45,0.0309,0.03824933050084267,normal
device-16,2026-03-13T18:30:37.609997,24.42,46.44,0.0251,0.016149112308213698,normal
device-17,2026-03-13T18:30:37.610312,25.16,44.05,0.0331,0.023427996879670787,normal
device-18,2026-03-13T18:30:37.612479,21.91,47.58,0.0301,0.1305899212088984,normal
device-19,2026-03-13T18:30:37.612706,21.78,52.5,0.0356,0.07293281280799724,normal
device-20,2026-03-13T18:30:37.612801,21.52,40.3,0.0195,0.0019271976434291904,normal
device-1,2026-03-13T18:30:39.634113,21.63,51.59,0.0436,0.07841170500738437,normal
device-2,2026-03-13T18:30:39.636959,22.6,52.74,0.0249,0.05412405388332897,normal
device-3,2026-03-13T18:30:39.637181,21.06,53.58,0.0279,0.05197760709729904,normal
device-4,2026-03-13T18:30:39.637852,23.38,46.35,0.0193,-0.01677454945060386,ANOMALY
device-5,2026-03-13T18:30:39.638409,20.56,56.09,0.055,0.004642266488291136,normal
device-6,2026-03-13T18:30:39.638609,21.58,44.88,0.0377,0.02851846338434816,normal
device-7,2026-03-13T18:30:39.638721,21.57,38.31,0.0224,0.038217450044647716,normal
device-8,2026-03-13T18:30:39.638840,20.44,50.14,0.0215,0.056372900330514675,normal
device-9,2026-03-13T18:30:39.638941,21.32,41.33,0.0216,0.004604552195212608,normal
device-10,2026-03-13T18:30:39.639038,24.56,37.98,0.0383,-0.009724056009483228,ANOMALY
device-11,2026-03-13T18:30:39.639144,21.65,52.34,0.0264,0.09233497025329562,normal
device-12,2026-03-13T18:30:39.639313,20.44,53.04,0.0236,0.019420587263610845,normal
device-13,2026-03-13T18:30:39.639436,24.11,51.49,0.0165,0.003322124743225685,normal
device-14,2026-03-13T18:30:39.639543,21.36,42.27,0.0402,0.007133846751110062,normal
device-15,2026-03-13T18:30:39.639647,23.91,51.48,0.0322,0.06714998122326643,normal
device-16,2026-03-13T18:30:39.639744,22.21,49.2,0.0186,0.08635924888026902,normal
device-17,2026-03-13T18:30:39.639837,22.36,50.24,0.0176,0.08475383019808325,normal
device-18,2026-03-13T18:30:39.639929,21.85,50.43,0.0176,0.10421605483409124,normal
device-19,2026-03-13T18:30:39.640021,22.35,50.58,0.0168,0.09132881834838746,normal
device-20,2026-03-13T18:30:39.640113,26.19,48.49,0.0199,-0.004951373854127916,ANOMALY
device-1,2026-03-13T18:30:41.650286,19.81,44.65,0.0321,0.04270002051671007,normal
device-2,2026-03-13T18:30:41.651450,23.71,49.43,0.0423,0.016413813739894034,normal
device-3,2026-03-13T18:30:41.652815,23.12,57.31,0.0262,0.004420068204301075,normal
device-4,2026-03-13T18:30:41.653103,25.39,55.02,0.047,-0.03125480398050662,ANOMALY
device-5,2026-03-13T18:30:41.653249,22.15,45.19,0.0107,0.054058616929618664,normal
device-6,2026-03-13T18:30:41.653380,23.36,54.34,0.0175,-0.043597608071066496,ANOMALY
device-7,2026-03-13T18:30:41.653511,18.44,47.3,0.0243,0.03228683805962784,normal
device-8,2026-03-13T18:30:41.653631,23.1,49.78,0.0408,0.022690286344908217,normal
device-9,2026-03-13T18:30:41.653755,20.48,57.23,0.0388,0.010643900077143997,normal
device-10,2026-03-13T18:30:41.653875,18.24,42.93,0.0172,-0.00442557948991118,ANOMALY
device-11,2026-03-13T18:30:41.654035,21.93,48.49,0.0302,0.15646381224544126,normal
device-12,2026-03-13T18:30:41.654248,21.61,42.47,0.021,0.029311131907465704,normal
device-13,2026-03-13T18:30:41.654394,21.43,53.92,0.0314,0.04789616148823339,normal
device-14,2026-03-13T18:30:41.654655,21.6,47.31,0.0183,0.017198378637776957,normal
device-15,2026-03-13T18:30:41.654822,22.51,46.07,0.0496,0.03301401075417465,normal
device-16,2026-03-13T18:30:41.654964,24.44,42.21,0.0179,-0.01677454945060386,ANOMALY
device-17,2026-03-13T18:30:41.655317,19.97,39.31,0.043,0.007133846751110062,normal
device-18,2026-03-13T18:30:41.655608,20.93,67.12,0.0224,0.010616716992072672,normal
device-19,2026-03-13T18:30:41.655733,21.5,47.49,0.0354,0.014515836175736707,normal
device-20,2026-03-13T18:30:41.655878,20.13,42.73,0.0217,0.007086186333680744,normal
device-1,2026-03-13T18:30:43.674505,23.05,49.86,0.0159,0.018690796234985707,normal
device-2,2026-03-13T18:30:43.681741,22.84,52.83,0.0188,-0.016648891711478986,ANOMALY
device-3,2026-03-13T18:30:43.682386,24.48,53.29,0.0253,-0.005427015181220907,ANOMALY
device-4,2026-03-13T18:30:43.682437,23.53,45.86,0.0342,0.015581212387896781,normal
device-5,2026-03-13T18:30:43.682473,24.07,58.08,0.0231,-0.016916096342399545,ANOMALY
device-6,2026-03-13T18:30:43.682503,21.36,52.46,0.0163,0.001788058372198309,normal
device-7,2026-03-13T18:30:43.682548,20.28,58.26,0.0506,0.004642266488291136,normal
device-8,2026-03-13T18:30:43.682570,22.57,45.99,0.0225,0.044338670112163636,normal
device-9,2026-03-13T18:30:43.682628,21.72,39.69,0.0255,0.08328112625699091,normal
device-10,2026-03-13T18:30:43.682718,21.66,59.17,0.0356,0.039598025661057634,normal
device-11,2026-03-13T18:30:43.682749,21.71,57.89,0.0428,0.03458450540569902,normal
device-12,2026-03-13T18:30:43.682782,23.83,47.15,0.026,0.023310560276200265,normal
device-13,2026-03-13T18:30:43.683531,21.56,51.64,0.0302,0.12914411583049096,normal
device-14,2026-03-13T18:30:43.683836,23.44,51.5,0.032,0.06714998122326643,normal
device-15,2026-03-13T18:30:43.684130,21.47,55.07,0.009,-0.019230557937709336,ANOMALY
device-16,2026-03-13T18:30:43.684176,21.38,52.92,0.028,0.05335688337941158,normal
device-17,2026-03-13T18:30:43.684204,21.66,51.38,0.0216,0.07773974976058207,normal
device-18,2026-03-13T18:30:43.684275,21.35,46.92,0.0482,0.007133846751110062,normal
device-19,2026-03-13T18:30:43.684310,20.6,59.47,0.0325,0.04203502839138562,normal
device-20,2026-03-13T18:30:43.684345,23.45,50.33,0.0221,0.04595352957635279,normal
